,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
420,2019-10-13_21-58-08,421,7183,IRETEX[S],s,0.100,0.100,-,-,2398,100,0.100,0.105,125,0.100,0.095
421,2019-10-13_21-58-08,422,9393,ITRONIC[S],s,-,0.090,-,-,-,1362,0.085,0.090,500,-,-
422,2019-10-13_21-58-08,423,5175,IVORY[S],s,0.180,0.190,-0.010,-5.26,200,400,0.180,0.190,200,0.180,0.180
423,2019-10-13_21-58-08,424,1589,IWCITY[S],s,0.910,0.915,-0.005,-0.55,249993,1300,0.910,0.915,1322,0.945,0.905
424,2019-10-13_21-58-08,425,7043,JADEM[S],s,1.190,1.190,-,-,380,50,1.070,1.190,110,1.190,1.190
425,2019-10-13_21-58-08,426,7223,JADI[S],s,0.050,0.050,-,-,2765,17506,0.050,0.055,16962,0.050,0.050
426,2019-10-13_21-58-08,427,4723,JAKS[S],s,0.935,0.915,0.020,+2.19,313864,429,0.930,0.935,971,0.945,0.900
427,2019-10-13_21-58-08,428,4723WB,JAKS-WB[S],s,0.615,0.615,-,-,9359,11,0.615,0.620,202,0.635,0.610
428,2019-10-13_21-58-08,429,8648,JASKITA,s,-,0.100,-,-,-,6488,0.100,0.105,4474,-,-
429,2019-10-13_21-58-08,430,7152,JAYCORP[S],s,1.100,1.090,0.010,+0.92,1023,15,1.100,1.110,220,1.100,1.090
430,2019-10-13_21-58-08,431,0058,JCBNEXT,s,-,1.460,-,-,-,400,1.450,1.480,24,-,-
431,2019-10-13_21-58-08,432,5161,JCY[S],s,0.185,0.175,0.010,+5.71,45371,3420,0.180,0.185,516,0.185,0.170
432,2019-10-13_21-58-08,433,8931,JERASIA,s,0.320,0.320,-,-,119,199,0.320,0.360,150,0.355,0.320
433,2019-10-13_21-58-08,434,9083,JETSON[S],s,-,0.135,-,-,-,500,0.125,0.135,750,-,-
434,2019-10-13_21-58-08,435,8923,JIANKUN[S],s,0.320,0.350,-0.030,-8.57,2100,1000,0.315,0.340,100,0.320,0.320
435,2019-10-13_21-58-08,436,8923WA,JIANKUN-WA[S],s,0.060,0.065,-0.005,-7.69,3650,1620,0.055,0.070,500,0.065,0.060
436,2019-10-13_21-58-08,437,6769,JKGLAND[S],s,0.070,0.070,-,-,3350,98598,0.070,0.075,6370,0.070,0.070
437,2019-10-13_21-58-08,438,3441,JOHAN,s,0.070,0.070,-,-,250,160,0.070,0.075,2365,0.070,0.070
438,2019-10-13_21-58-08,439,7167,JOHOTIN[S],s,1.380,1.380,-,-,2458,210,1.370,1.390,473,1.400,1.370
439,2019-10-13_21-58-08,440,4383,JTIASA[S],s,0.490,0.470,0.020,+4.26,8428,1310,0.490,0.500,435,0.500,0.470
440,2019-10-13_21-58-08,441,8672,KAMDAR[S],s,-,0.275,-,-,-,150,0.260,0.310,148,-,-
441,2019-10-13_21-58-08,442,5247,KAREX,s,0.420,0.415,0.005,+1.20,15185,1100,0.420,0.425,1969,0.425,0.415
442,2019-10-13_21-58-08,443,0054,KARYON[S],s,0.130,0.125,0.005,+4.00,667,256,0.125,0.130,1182,0.130,0.125
443,2019-10-13_21-58-08,444,7216,KAWAN[S],s,1.260,1.240,0.020,+1.61,267,133,1.260,1.280,86,1.260,1.250
444,2019-10-13_21-58-08,445,3115,KBUNAI,s,0.105,0.110,-0.005,-4.55,2125,1069375,0.105,0.110,247818,0.105,0.105
445,2019-10-13_21-58-08,446,3115WC,KBUNAI-WC,s,0.025,0.025,-,-,530,2456925,0.025,0.030,595097,0.025,0.025
446,2019-10-13_21-58-08,447,7199,KEINHIN[S],s,0.485,0.500,-0.015,-3.00,70,50,0.480,0.550,116,0.485,0.485
447,2019-10-13_21-58-08,448,7323,KEN[S],s,0.580,0.640,-0.060,-9.38,80,12,0.590,0.630,80,0.580,0.580
448,2019-10-13_21-58-08,449,6483,KENANGA,s,0.490,0.490,-,-,25,79,0.490,0.510,175,0.490,0.490
449,2019-10-13_21-58-08,450,7161,KERJAYA[S],s,1.370,1.350,0.020,+1.48,765,40,1.360,1.370,100,1.370,1.350
450,2019-10-13_21-58-08,451,7161WB,KERJAYA-WB[S],s,0.245,0.245,-,-,10,550,0.235,0.245,40,0.245,0.245
451,2019-10-13_21-58-08,452,9334,KESM,s,7.550,7.400,0.150,+2.03,150,1,7.450,7.580,10,7.550,7.400
452,2019-10-13_21-58-08,453,0143,KEYASIC[S],s,0.070,0.070,-,-,3540,23552,0.070,0.075,9421,0.075,0.070
453,2019-10-13_21-58-08,454,6491,KFIMA[S],s,1.560,1.560,-,-,368,104,1.560,1.610,10,1.580,1.560
454,2019-10-13_21-58-08,455,8303,KFM[S],s,0.150,0.145,0.005,+3.45,150,60,0.150,0.170,100,0.150,0.145
455,2019-10-13_21-58-08,456,0151,KGB[S],s,1.320,1.310,0.010,+0.76,560,407,1.310,1.320,52,1.320,1.310
456,2019-10-13_21-58-08,457,6203,KHEESAN[S],s,0.270,0.260,0.010,+3.85,11808,3245,0.265,0.270,4131,0.270,0.250
457,2019-10-13_21-58-08,458,7062,KHIND[S],s,-,1.540,-,-,-,50,1.360,1.600,100,-,-
458,2019-10-13_21-58-08,459,6211,KIALIM[S],s,0.215,0.210,0.005,+2.38,200,70,0.200,0.220,50,0.215,0.210
459,2019-10-13_21-58-08,460,5371,KIMHIN[S],s,1.050,1.030,0.020,+1.94,30,91,1.000,1.050,10,1.050,1.050
460,2019-10-13_21-58-08,461,5171,KIMLUN[S],s,1.210,1.220,-0.010,-0.82,80,150,1.200,1.230,51,1.230,1.210
461,2019-10-13_21-58-08,462,5171WA,KIMLUN-WA[S],s,0.260,0.215,0.045,+20.93,800,500,0.215,0.260,100,0.260,0.260
462,2019-10-13_21-58-08,463,5060,KINSTEL,Ss,-,0.005,-,-,-,-,-,-,-,-,-
463,2019-10-13_21-58-08,464,5280,KIPREIT,s,0.830,0.845,-0.015,-1.78,2743,534,0.825,0.840,150,0.845,0.830
464,2019-10-13_21-58-08,465,9466,KKB[S],s,1.450,1.410,0.040,+2.84,2186,273,1.400,1.450,214,1.450,1.390
465,2019-10-13_21-58-08,466,5235SS,KLCC[S],,,,,,,,,,,,
466,2019-10-13_21-58-08,s,8.010,8.060,-0.050,-0.62,6730,169,8.010,8.050,1,8.090,8.010,,,
467,2019-10-13_21-58-08,467,2445,KLK[S],s,21.400,21.440,-0.040,-0.19,8035,120,21.400,21.440,100,21.540,21.220
468,2019-10-13_21-58-08,468,2453,KLUANG,s,3.370,3.360,0.010,+0.30,311,50,3.350,3.440,10,3.370,3.350
469,2019-10-13_21-58-08,469,5027,KMLOONG[S],s,1.160,1.150,0.010,+0.87,340,30,1.150,1.160,40,1.160,1.150
470,2019-10-13_21-58-08,470,5027WB,KMLOONG-WB[S],s,0.185,0.180,0.005,+2.78,307,100,0.190,0.275,150,0.185,0.185
471,2019-10-13_21-58-08,471,7164,KNM[S],s,0.390,0.390,-,-,192686,17614,0.390,0.395,26166,0.400,0.390
472,2019-10-13_21-58-08,472,7164WB,KNM-WB[S],s,0.130,0.135,-0.005,-3.70,72350,8862,0.130,0.135,12924,0.140,0.130
473,2019-10-13_21-58-08,473,5035,KNUSFOR[S],s,-,0.600,-,-,-,100,0.550,0.600,400,-,-
474,2019-10-13_21-58-08,474,6971,KOBAY[S],s,1.590,1.620,-0.030,-1.85,25,75,1.590,1.650,14,1.590,1.590
475,2019-10-13_21-58-08,475,7017,KOMARK[S],s,0.290,0.290,-,-,84062,25485,0.285,0.290,349,0.295,0.285
476,2019-10-13_21-58-08,476,7017WB,KOMARK-WB[S],s,0.055,0.050,0.005,+10.00,1550,250,0.050,0.060,6500,0.055,0.055
477,2019-10-13_21-58-08,477,7153,KOSSAN[S],s,4.240,4.220,0.020,+0.47,3003,19900,4.230,4.240,58,4.240,4.180
478,2019-10-13_21-58-08,478,0002,KOTRA[S],s,-,1.850,-,-,-,115,1.780,1.860,25,-,-
479,2019-10-13_21-58-08,479,5878,KPJ[S],s,0.900,0.885,0.015,+1.69,27313,10052,0.900,0.905,645,0.905,0.885
480,2019-10-13_21-58-08,480,7130,KPOWER[S],s,0.995,0.995,-,-,586,34941,0.995,1.000,24831,0.995,0.995
481,2019-10-13_21-58-08,481,5843,KPS[S],s,0.690,0.665,0.025,+3.76,18667,1,0.685,0.690,82,0.700,0.655
482,2019-10-13_21-58-08,482,9121,KPSCB[S],s,0.475,0.475,-,-,140,200,0.475,0.490,97,0.475,0.475
483,2019-10-13_21-58-08,483,1996,KRETAM[S],s,0.360,0.355,0.005,+1.41,1870,1500,0.355,0.360,270,0.360,0.360
484,2019-10-13_21-58-08,484,3476,KSENG,s,4.800,4.760,0.040,+0.84,401,2,4.760,4.800,75,4.810,4.770
485,2019-10-13_21-58-08,485,5038,KSL[S],s,0.775,0.775,-,-,4235,150,0.770,0.775,283,0.790,0.770
486,2019-10-13_21-58-08,486,5192,KSSC[S],s,0.430,0.420,0.010,+2.38,340,126,0.430,0.440,50,0.445,0.430
487,2019-10-13_21-58-08,487,5172,KSTAR,s,0.090,0.090,-,-,22383,8867,0.090,0.100,1498,0.100,0.090
488,2019-10-13_21-58-08,488,5172WA,KSTAR-WA,s,0.020,0.015,0.005,+33.33,26880,1500,0.015,0.020,31618,0.020,0.010
489,2019-10-13_21-58-08,489,4847,KTB[S],s,0.075,0.075,-,-,2553,5597,0.075,0.080,5856,0.075,0.075
490,2019-10-13_21-58-08,490,6874,KUB[S],s,0.320,0.320,-,-,1416,980,0.315,0.320,76,0.325,0.320
491,2019-10-13_21-58-08,491,2186,KUCHAI,s,1.650,1.650,-,-,10,449,1.650,1.690,80,1.650,1.650
492,2019-10-13_21-58-08,492,6572,KWANTAS[S],s,-,0.620,-,-,-,100,0.630,0.650,10,-,-
493,2019-10-13_21-58-08,493,8362,KYM[S],s,0.295,0.295,-,-,271,130,0.280,0.295,193,0.295,0.270
494,2019-10-13_21-58-08,494,3174,L&G[S],s,0.145,0.145,-,-,14112,29399,0.140,0.145,1009,0.145,0.145
495,2019-10-13_21-58-08,495,1643,LANDMRK,s,0.470,0.460,0.010,+2.17,78,230,0.455,0.470,244,0.470,0.460
496,2019-10-13_21-58-08,496,7006,LATITUD[S],s,2.780,2.780,-,-,284,10,2.730,2.780,22,2.780,2.720
497,2019-10-13_21-58-08,497,9385,LAYHONG[S],s,0.445,0.435,0.010,+2.30,86502,13214,0.440,0.445,4436,0.450,0.435
498,2019-10-13_21-58-08,498,9385WA,LAYHONG-WA[S],s,0.160,0.155,0.005,+3.23,40164,8837,0.160,0.165,9167,0.170,0.155
499,2019-10-13_21-58-08,499,9326,LBALUM[S],s,-,0.470,-,-,-,260,0.470,0.490,71,-,-
500,2019-10-13_21-58-08,500,8494,LBICAP,s,-,0.645,-,-,-,114,0.625,0.645,320,-,-
501,2019-10-13_21-58-08,501,8494WB,LBICAP-WB,s,-,0.140,-,-,-,705,0.135,0.140,500,-,-
502,2019-10-13_21-58-08,502,5789,LBS[S],s,0.490,0.490,-,-,5231,4640,0.485,0.490,7906,0.495,0.490
503,2019-10-13_21-58-08,503,5789PA,LBS-PA[S],s,-,0.690,-,-,-,120,0.390,0.990,60,-,-
504,2019-10-13_21-58-08,504,5789WB,LBS-WB[S],s,0.050,0.060,-0.010,-16.67,4404,1200,0.040,0.050,3777,0.050,0.045
505,2019-10-13_21-58-08,505,5284,LCTITAN[S],s,2.620,2.570,0.050,+1.95,1824,28,2.620,2.630,8,2.650,2.560
506,2019-10-13_21-58-08,506,9628,LEBTECH[S],s,-,0.900,-,-,-,1,0.835,1.200,6,-,-
507,2019-10-13_21-58-08,507,8079,LEESK[S],s,0.615,0.590,0.025,+4.24,446,106,0.610,0.615,900,0.615,0.600
508,2019-10-13_21-58-08,508,5232,LEONFB[S],s,-,0.475,-,-,-,50,0.440,0.475,480,-,-
509,2019-10-13_21-58-08,509,8745,LEWEKO[S],s,0.180,0.180,-,-,400,200,0.175,0.180,1624,0.180,0.165
510,2019-10-13_21-58-08,510,8745WB,LEWEKO-WB[S],s,-,0.035,-,-,-,100,0.030,0.045,353,-,-
511,2019-10-13_21-58-08,511,7170,LFECORP[S],s,-,0.125,-,-,-,200,0.115,0.145,100,-,-
512,2019-10-13_21-58-08,512,6633,LHI,s,0.920,0.900,0.020,+2.22,44257,1870,0.920,0.925,1495,0.930,0.900
513,2019-10-13_21-58-08,513,3573,LIENHOE,s,0.255,0.255,-,-,3382,214,0.250,0.255,1185,0.255,0.250
514,2019-10-13_21-58-08,514,7089,LIIHEN[S],s,3.130,3.100,0.030,+0.97,394,21,3.130,3.140,40,3.150,3.100
515,2019-10-13_21-58-08,515,8486,LIONFIB[S],s,-,0.385,-,-,-,371,0.385,0.430,58,-,-
516,2019-10-13_21-58-08,516,4235,LIONIND[S],s,0.395,0.395,-,-,10895,1691,0.390,0.395,842,0.400,0.390
517,2019-10-13_21-58-08,517,6645,LITRAK[S],s,4.660,4.570,0.090,+1.97,1000,43,4.660,4.680,8,4.750,4.580
518,2019-10-13_21-58-08,518,7126,LONBISC,s,0.100,0.095,0.005,+5.26,56074,3396,0.095,0.100,3285,0.100,0.090
519,2019-10-13_21-58-08,519,7126WA,LONBISC-WA,s,-,0.005,-,-,-,-,-,0.005,7337,-,-
520,2019-10-13_21-58-08,520,8621,LPI,s,15.500,15.480,0.020,+0.13,569,18,15.480,15.500,2,15.520,15.500
521,2019-10-13_21-58-08,521,9881,LSTEEL[S],s,-,0.285,-,-,-,100,0.285,0.300,50,-,-
522,2019-10-13_21-58-08,522,7085,LTKM[S],s,1.320,1.320,-,-,110,40,1.320,1.350,20,1.320,1.320
523,2019-10-13_21-58-08,523,5068,LUSTER,s,0.070,0.070,-,-,1050,45627,0.070,0.075,35161,0.075,0.070
524,2019-10-13_21-58-08,524,5068WA,LUSTER-WA,s,-,0.020,-,-,-,62782,0.015,0.025,18288,-,-
525,2019-10-13_21-58-08,525,5068WB,LUSTER-WB,s,-,0.030,-,-,-,39289,0.020,0.030,15425,-,-
526,2019-10-13_21-58-08,526,5143,LUXCHEM[S],s,0.480,0.475,0.005,+1.05,2296,523,0.475,0.480,428,0.480,0.475
527,2019-10-13_21-58-08,527,9199,LYSAGHT[S],s,-,2.390,-,-,-,50,2.400,2.450,50,-,-
528,2019-10-13_21-58-08,528,5078,M&G,s,0.075,0.075,-,-,2015,2000,0.070,0.075,633,0.075,0.075
529,2019-10-13_21-58-08,529,1198,MAA,s,0.795,0.775,0.020,+2.58,1588,33,0.780,0.795,78,0.800,0.780
530,2019-10-13_21-58-08,530,7617,MAGNA[S],s,0.935,0.950,-0.015,-1.58,240,28,0.935,0.995,10,0.950,0.935
531,2019-10-13_21-58-08,531,7617WB,MAGNA-WB[S],s,0.185,0.180,0.005,+2.78,420,180,0.185,0.205,50,0.185,0.185
532,2019-10-13_21-58-08,532,7087,MAGNI[S],s,6.720,6.700,0.020,+0.30,4150,16,6.720,6.730,15,6.810,6.690
533,2019-10-13_21-58-08,533,3859,MAGNUM,s,2.750,2.650,0.100,+3.77,8180,24,2.750,2.760,110,2.770,2.650
534,2019-10-13_21-58-08,534,8583,MAHSING[S],s,0.760,0.755,0.005,+0.66,4381,1171,0.755,0.760,6816,0.760,0.755
535,2019-10-13_21-58-08,535,8583WC,MAHSING-WC[S],s,-,0.005,-,-,-,-,-,0.005,15701,-,-
536,2019-10-13_21-58-08,536,5264,MALAKOF[S],s,0.835,0.835,-,-,2837,1735,0.830,0.840,371,0.840,0.835
537,2019-10-13_21-58-08,537,4936,MALPAC,s,-,0.680,-,-,-,40,0.680,0.740,50,-,-
538,2019-10-13_21-58-08,538,6181,MALTON[S],s,0.480,0.480,-,-,8890,2230,0.475,0.480,1130,0.485,0.480
539,2019-10-13_21-58-08,539,1058,MANULFE,s,-,2.480,-,-,-,30,2.420,2.490,6,-,-
540,2019-10-13_21-58-08,540,3514,MARCO,s,-,0.115,-,-,-,12154,0.110,0.115,6753,-,-
541,2019-10-13_21-58-08,541,5098,MASTEEL[S],s,0.380,0.375,0.005,+1.33,17016,4144,0.375,0.380,100,0.385,0.375
542,2019-10-13_21-58-08,542,7029,MASTER[S],s,1.350,1.340,0.010,+0.75,1995,240,1.350,1.360,640,1.350,1.340
543,2019-10-13_21-58-08,543,5236,MATRIX[S],s,1.880,1.890,-0.010,-0.53,586,2473,1.880,1.890,285,1.890,1.880
544,2019-10-13_21-58-08,544,5236WA,MATRIX-WA[S],s,0.055,0.045,0.010,+22.22,22,220,0.040,0.055,2014,0.055,0.050
545,2019-10-13_21-58-08,545,6012,MAXIS[S],s,5.390,5.450,-0.060,-1.10,9796,600,5.380,5.390,30,5.460,5.380
546,2019-10-13_21-58-08,546,1155,MAYBANK,s,8.440,8.390,0.050,+0.60,39889,644,8.430,8.440,18608,8.470,8.400
547,2019-10-13_21-58-08,547,5077,MAYBULK,s,0.705,0.675,0.030,+4.44,26515,518,0.700,0.705,25,0.715,0.675
548,2019-10-13_21-58-08,548,5886,MBG[S],s,1.310,1.310,-,-,129,531,1.310,1.330,720,1.310,1.310
549,2019-10-13_21-58-08,549,5152,MBL[S],s,1.190,1.190,-,-,42,10,1.180,1.190,88,1.190,1.190
550,2019-10-13_21-58-08,550,5152WA,MBL-WA[S],s,0.380,0.395,-0.015,-3.80,100,100,0.380,0.410,300,0.380,0.380
551,2019-10-13_21-58-08,551,5983,MBMR[S],s,3.990,3.980,0.010,+0.25,3511,50,3.970,3.990,14,4.010,3.970
552,2019-10-13_21-58-08,552,1171,MBSB,s,0.830,0.830,-,-,15130,2488,0.830,0.835,660,0.840,0.825
553,2019-10-13_21-58-08,553,7189,MBWORLD[S],s,1.600,1.600,-,-,40,60,1.600,1.670,6,1.600,1.600
554,2019-10-13_21-58-08,554,7004,MCEHLDG[S],s,-,0.615,-,-,-,110,0.490,0.590,100,-,-
555,2019-10-13_21-58-08,555,3794,MCEMENT[S],s,2.820,2.790,0.030,+1.08,401,7,2.820,2.830,1,2.850,2.800
556,2019-10-13_21-58-08,556,5182,MCT[S],s,0.210,0.215,-0.005,-2.33,5120,510,0.210,0.215,5202,0.220,0.210
557,2019-10-13_21-58-08,557,4502,MEDIA,s,0.410,0.405,0.005,+1.23,1970,910,0.405,0.410,388,0.415,0.405
558,2019-10-13_21-58-08,558,5090,MEDIAC[S],s,0.175,0.175,-,-,1293,2544,0.175,0.180,2363,0.180,0.175
559,2019-10-13_21-58-08,559,5129,MELATI[S],s,-,0.390,-,-,-,100,0.365,0.400,280,-,-
560,2019-10-13_21-58-08,560,3778,MELEWAR[S],s,0.125,0.135,-0.010,-7.41,2781,989,0.125,0.130,380,0.130,0.125
561,2019-10-13_21-58-08,561,3778WB,MELEWAR-WB[S],s,-,0.035,-,-,-,500,0.035,0.040,1200,-,-
562,2019-10-13_21-58-08,562,1694,MENANG[S],s,0.305,0.315,-0.010,-3.17,34,1119,0.305,0.325,8,0.330,0.305
563,2019-10-13_21-58-08,563,5223,MENTIGA[S],s,-,0.555,-,-,-,5,0.555,0.630,40,-,-
564,2019-10-13_21-58-08,564,8192,MERCURY[S],s,0.745,0.750,-0.005,-0.67,162,50,0.705,0.745,60,0.745,0.745
565,2019-10-13_21-58-08,565,5006,MERGE[S],s,0.920,0.915,0.005,+0.55,100,40,0.915,1.000,20,0.920,0.920
566,2019-10-13_21-58-08,566,5040,MERIDIAN[S],s,0.065,0.070,-0.005,-7.14,3849,42571,0.065,0.070,77647,0.070,0.065
567,2019-10-13_21-58-08,567,5040WA,MERIDIAN-WA[S],s,-,0.085,-,-,-,400,0.035,0.060,1500,-,-
568,2019-10-13_21-58-08,568,5040WB,MERIDIAN-WB[S],s,-,0.010,-,-,-,26500,0.005,0.010,5772,-,-
569,2019-10-13_21-58-08,569,5040WC,MERIDIAN-WC[S],s,-,0.015,-,-,-,4700,0.010,0.015,18571,-,-
570,2019-10-13_21-58-08,570,7234,MESB[S],s,0.420,0.400,0.020,+5.00,3930,13,0.410,0.420,1447,0.420,0.395
571,2019-10-13_21-58-08,571,7234WA,MESB-WA[S],s,0.205,0.195,0.010,+5.13,600,850,0.190,0.215,190,0.205,0.190
572,2019-10-13_21-58-08,572,6149,METROD,s,-,1.520,-,-,-,10,1.450,1.650,10,-,-
573,2019-10-13_21-58-08,573,3069,MFCB[S],s,4.260,4.260,-,-,6358,9,4.250,4.260,764,4.280,4.250
574,2019-10-13_21-58-08,574,3069WA,MFCB-WA[S],s,2.000,2.040,-0.040,-1.96,508,98,2.000,2.030,281,2.040,2.000
575,2019-10-13_21-58-08,575,3662,MFLOUR,s,0.620,0.620,-,-,23441,5731,0.615,0.620,1756,0.630,0.615
576,2019-10-13_21-58-08,576,3662WC,MFLOUR-WC,s,0.295,0.300,-0.005,-1.67,2230,30,0.295,0.300,200,0.300,0.295
577,2019-10-13_21-58-08,577,7595,MGB[S],s,0.635,0.630,0.005,+0.79,676,19,0.630,0.635,175,0.635,0.620
578,2019-10-13_21-58-08,578,7595WA,MGB-WA[S],Ss,-,0.085,-,-,-,-,-,-,-,-,-
579,2019-10-13_21-58-08,579,5186,MHB[S],s,0.900,0.855,0.045,+5.26,34080,1000,0.890,0.900,527,0.905,0.870
580,2019-10-13_21-58-08,580,5026,MHC[S],s,0.560,0.555,0.005,+0.90,100,647,0.555,0.570,227,0.560,0.560
581,2019-10-13_21-58-08,581,5286,MI[S],s,2.410,2.370,0.040,+1.69,17237,355,2.400,2.410,11706,2.420,2.370
582,2019-10-13_21-58-08,582,5001,MIECO[S],s,0.285,0.285,-,-,3620,1372,0.275,0.285,254,0.285,0.275
583,2019-10-13_21-58-08,583,7935,MILUX[S],s,-,0.800,-,-,-,100,0.800,-,-,-,-
584,2019-10-13_21-58-08,584,5166,MINDA[S],s,0.075,0.070,0.005,+7.14,640,1520,0.070,0.075,5861,0.075,0.070
585,2019-10-13_21-58-08,585,7219,MINETEC[S],s,0.055,0.050,0.005,+10.00,2010,8233,0.050,0.055,41005,0.055,0.055
586,2019-10-13_21-58-08,586,7219WA,MINETEC-WA[S],s,-,0.005,-,-,-,-,-,0.005,274880,-,-
587,2019-10-13_21-58-08,587,5576,MINHO[S],s,0.250,0.250,-,-,120,1180,0.250,0.260,189,0.250,0.250
588,2019-10-13_21-58-08,588,5576WC,MINHO-WC[S],s,0.045,0.045,-,-,501,1086,0.035,0.045,409,0.045,0.040
589,2019-10-13_21-58-08,589,3816,MISC[S],s,8.280,8.040,0.240,+2.99,114615,1,8.270,8.280,4282,8.460,8.050
590,2019-10-13_21-58-08,590,9571,MITRA[S],s,0.280,0.285,-0.005,-1.75,464,121,0.280,0.285,240,0.285,0.280
591,2019-10-13_21-58-08,591,9571WD,MITRA-WD[S],s,-,0.020,-,-,-,3892,0.010,0.015,509,-,-
592,2019-10-13_21-58-08,592,9571WE,MITRA-WE[S],s,0.070,0.070,-,-,778,10,0.070,0.080,10,0.070,0.060
593,2019-10-13_21-58-08,593,8141,MJPERAK,s,0.210,0.195,0.015,+7.69,5600,4,0.210,0.225,428,0.225,0.200
594,2019-10-13_21-58-08,594,6114,MKH[S],s,1.200,1.200,-,-,480,462,1.200,1.220,210,1.220,1.200
595,2019-10-13_21-58-08,595,8893,MKLAND[S],s,0.165,0.165,-,-,548,7278,0.160,0.165,59,0.170,0.160
596,2019-10-13_21-58-08,596,2194,MMCCORP[S],s,1.050,1.030,0.020,+1.94,7449,25,1.050,1.060,377,1.060,1.030
597,2019-10-13_21-58-08,597,0113,MMSV[S],s,0.775,0.750,0.025,+3.33,15905,677,0.770,0.775,2842,0.780,0.755
598,2019-10-13_21-58-08,598,6459,MNRB,s,1.090,1.080,0.010,+0.93,1394,57,1.080,1.090,156,1.100,1.080
599,2019-10-13_21-58-08,599,6548,MPCORP,s,0.090,0.095,-0.005,-5.26,100,2450,0.090,0.100,597,0.090,0.090
600,2019-10-13_21-58-08,600,5237,MPHBCAP,s,1.110,1.100,0.010,+0.91,366,300,1.090,1.110,370,1.110,1.080
601,2019-10-13_21-58-08,601,3867,MPI,s,10.020,9.850,0.170,+1.73,670,10,9.990,10.100,469,10.200,9.840
602,2019-10-13_21-58-08,602,5123,MQREIT,s,1.010,1.010,-,-,243,670,1.010,1.020,1042,1.020,1.010
603,2019-10-13_21-58-08,603,1651,MRCB[S],s,0.760,0.735,0.025,+3.40,112161,304,0.760,0.765,1250,0.775,0.740
604,2019-10-13_21-58-08,604,1651WB,MRCB-WB[S],s,0.230,0.220,0.010,+4.55,14339,1640,0.225,0.230,141,0.235,0.225
605,2019-10-13_21-58-08,605,5916,MSC,s,0.810,0.800,0.010,+1.25,753,100,0.805,0.810,100,0.810,0.800
606,2019-10-13_21-58-08,606,5202,MSM[S],s,1.010,1.040,-0.030,-2.88,6013,1529,1.000,1.010,132,1.040,1.000
607,2019-10-13_21-58-08,607,5011,MSNIAGA[S],s,-,1.030,-,-,-,60,1.040,1.080,10,-,-
608,2019-10-13_21-58-08,608,5150,MSPORTS,s,0.010,0.010,-,-,330,43351,0.005,0.010,15747,0.010,0.010
609,2019-10-13_21-58-08,609,5924,MTDACPI[S],s,0.165,0.160,0.005,+3.13,2000,242,0.155,0.165,168,0.165,0.155
610,2019-10-13_21-58-08,610,0043,MTRONIC[S],s,0.050,0.050,-,-,18436,261358,0.045,0.050,22932,0.050,0.050
611,2019-10-13_21-58-08,611,0043WA,MTRONIC-WA[S],s,0.015,0.015,-,-,5000,707889,0.010,0.015,74883,0.015,0.015
612,2019-10-13_21-58-08,612,3883,MUDA[S],s,1.540,1.530,0.010,+0.65,1600,539,1.530,1.540,50,1.550,1.530
613,2019-10-13_21-58-08,613,5085,MUDAJYA[S],s,0.185,0.190,-0.005,-2.63,6758,3131,0.185,0.190,1705,0.195,0.185
614,2019-10-13_21-58-08,614,9539,MUH[S],s,-,0.400,-,-,-,33,0.370,0.400,70,-,-
615,2019-10-13_21-58-08,615,5703,MUHIBAH[S],s,2.380,2.400,-0.020,-0.83,364,5,2.370,2.430,20,2.400,2.370
616,2019-10-13_21-58-08,616,3891,MUIIND,s,0.190,0.195,-0.005,-2.56,3086,9784,0.190,0.200,3580,0.200,0.190
617,2019-10-13_21-58-08,617,3913,MUIPROP[S],s,0.170,0.170,-,-,14968,567,0.170,0.175,20312,0.170,0.165
618,2019-10-13_21-58-08,618,3905,MULPHA,s,2.090,2.050,0.040,+1.95,519,8,2.090,2.100,8,2.090,2.030
619,2019-10-13_21-58-08,619,5087,MYCRON[S],s,-,0.265,-,-,-,38,0.265,0.280,1027,-,-
620,2019-10-13_21-58-08,620,5087WA,MYCRON-WA[S],s,-,0.055,-,-,-,100,0.055,-,-,-,-
621,2019-10-13_21-58-08,621,0138,MYEG[S],s,1.430,1.430,-,-,46670,2694,1.430,1.440,2757,1.450,1.420
622,2019-10-13_21-58-08,622,5275,MYNEWS,s,1.380,1.350,0.030,+2.22,211,600,1.320,1.350,500,1.380,1.320
623,2019-10-13_21-58-08,623,0041,MYSCM[S],s,0.170,0.175,-0.005,-2.86,6613,12024,0.165,0.170,2394,0.175,0.165
624,2019-10-13_21-58-08,624,0041PA,MYSCM-PA,s,0.045,0.050,-0.005,-10.00,500,106374,0.045,0.050,21380,0.045,0.045
625,2019-10-13_21-58-08,625,0041WA,MYSCM-WA[S],s,0.045,0.045,-,-,45,15216,0.040,0.045,29028,0.045,0.040
626,2019-10-13_21-58-08,626,5073,NAIM[S],s,1.010,1.010,-,-,130295,3402,1.000,1.010,2386,1.040,0.995
627,2019-10-13_21-58-08,627,9806,NATWIDE[S],s,-,0.180,-,-,-,120,0.160,0.200,300,-,-
628,2019-10-13_21-58-08,628,4707,NESTLE[S],s,143.900,144.600,-0.700,-0.48,1247,58,143.900,144.100,8,145.100,143.600
